,BKO_id,BKO_key,Work_id,Work,Book_id,TextUnit_ref
273,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
274,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
275,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
276,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
277,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
278,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
279,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
280,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
281,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
282,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
283,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
284,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
285,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
286,52,Hermog. 5-6 iuris epit.,46,Hermog. iuris epit.,199,Hermog. 5 iuris epit.
287,50,Hermog. 3 iuris epit.,46,Hermog. iuris epit.,196,Hermog. 3 iuris epit.
288,50,Hermog. 3 iuris epit.,46,Hermog. iuris epit.,196,Hermog. 3 iuris epit.
289,50,Hermog. 3 iuris epit.,46,Hermog. iuris epit.,196,Hermog. 3 iuris epit.
290,50,Hermog. 3 iuris epit.,46,Hermog. iuris epit.,196,Hermog. 3 iuris epit.
291,50,Hermog. 3 iuris epit.,46,Hermog. iuris epit.,196,Hermog. 3 iuris epit.
292,50,Hermog. 3 iuris epit.,46,Hermog. iuris epit.,196,Hermog. 3 iuris epit.
